uuid,prefname,known_names,country
862172ec-cf67-461f-827d-27f7b0f17c1c,"Cognitive Neuroscience Lab, Department of Behavioral and Cognitive Sciences, Institute of Cognitive Science and Assessment (COSA), University of Luxembourg, Esch-sur-Alzette","Cognitive Neuroscience Lab, Department of Behavioral and Cognitive Sciences, Institute of Cognitive Science and Assessment (COSA), University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
ec13513b-6baf-47f6-adcb-dcee2fd896d5,"Competence Center for Methodology and Statistics, Luxembourg Institute of Health, 1445 Strassen","Competence Center for Methodology and Statistics, Luxembourg Institute of Health, 1445 Strassen",LUXEMBOURG
29cf7474-2bc9-42bf-9a51-e72c59bf1ea7,"DZ PRIVATBANK S.A., Strassen","DZ PRIVATBANK S.A., Strassen",LUXEMBOURG
47374220-0c35-48ad-96d5-7f97332187b1,"Department of Behavioral and Cognitive Sciences, Institute for Institute of Cognitive Science and Assessment (COSA) University of Luxembourg, Esch-sur-Alzette","Department of Behavioral and Cognitive Sciences, Institute for Institute of Cognitive Science and Assessment (COSA) University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
b9eab232-9f84-4114-a8e2-f909e84a49f8,"Department of Behavioral and Cognitive Sciences and Department of Geography and Spatial Planning, University of Luxembourg, Esch-sur-Alzette","Department of Behavioral and Cognitive Sciences and Department of Geography and Spatial Planning, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
39ec3c86-068a-45b7-929e-6fe01f1853bc,"Department of Behavioral and Cognitive Sciences; Institute for Lifespan Development, Family, and Culture; University of Luxembourg","Department of Behavioral and Cognitive Sciences; Institute for Lifespan Development, Family, and Culture; University of Luxembourg",LUXEMBOURG
9983a1ac-cff3-4bd3-aaa3-c989c71b9e9c,"Department of Education and Social Work, Institute for Lifelong Learning and Guidance, University of Luxembourg","Department of Education and Social Work, Institute for Lifelong Learning and Guidance, University of Luxembourg",LUXEMBOURG
fec82528-21cb-4af6-b4c6-65f37f9a1885,"Department of Geography and Spatial Planning, University of Luxembourg, Esch-sur-Alzette","Department of Geography and Spatial Planning, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
30389abe-f1c0-4193-8a3d-5a2a4da00b7f,"Department of Geography and Spatial Planning. Faculty of Humanities, Education and Social Sciences, University of Luxembourg","Department of Geography and Spatial Planning. Faculty of Humanities, Education and Social Sciences, University of Luxembourg",LUXEMBOURG
66533115-26f6-4e8e-8c87-2e7d672ecac7,"Department of Infection and Immunity, Luxembourg Institute of Health, Luxembourg, Luxembourg","Department of Infection and Immunity, Luxembourg Institute of Health, Luxembourg, Luxembourg",LUXEMBOURG
0f36c42f-2282-4e10-bbfb-54c8014f1849,"Department of Population Health, Luxembourg Institute of Health, Strassen","Department of Population Health, Luxembourg Institute of Health, Strassen",LUXEMBOURG
5e57126b-ff36-4137-a2ff-abde641f1b4d,"Department of Social Science, Institute of Education and Society, University of Luxembourg, Esch-sur-Alzette","Department of Social Science, Institute of Education and Society, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
9cfef31e-c97a-44af-85b2-edc1c6a2594c,"Department of Social Sciences, University of Luxembourg, Esch-sur-Alzette","Department of Social Sciences, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
2c927cc9-17d3-423d-ac4b-25357df1746e,"EUROCONTROL Aviation Learning Center, Luxembourg","EUROCONTROL Aviation Learning Center, Luxembourg",LUXEMBOURG
20ddea21-c63c-4161-a20a-324128073502,"Equimotion - Zertifizierte Reittherapie Ausbildung, Münschecker","Equimotion - Zertifizierte Reittherapie Ausbildung, Münschecker",LUXEMBOURG
951e5573-c5a1-4058-b6ff-1194dab2a11c,"European Union, Luxembourg; Institute for Labor Law and Industrial Relations","European Union, Luxembourg; Institute for Labor Law and Industrial Relations",LUXEMBOURG
514b4be0-2b8a-48e3-818d-0bd285937e1d,"Eurostat, Luxemburg","Eurostat, Luxemburg",LUXEMBOURG
d9f8d787-0ef6-4206-8354-e8ed1e25faa4,"Faculty of Humanities and Social Sciences, Institute of Education and Society, University of Luxembourg","Faculty of Humanities and Social Sciences, Institute of Education and Society, University of Luxembourg",LUXEMBOURG
eb326150-cfb0-4091-9230-0bd283d0dae1,"Faculty of Psychology, University of Luxembourg","Faculty of Psychology, University of Luxembourg",LUXEMBOURG
249a14e7-07b8-4437-8113-06222488da0c,"Foundation François-Elisabeth; Laboratory of Clinical Psychology, Health Psychology and Art Therapies","Foundation François-Elisabeth; Laboratory of Clinical Psychology, Health Psychology and Art Therapies",LUXEMBOURG
44b95166-da14-4557-867f-20716659bc3b,"Group Psylux, Neuroacademy and Traumainstitut Luxembourg, Cabinet de Psychologie and de Sciences de la Psychothérapie Khashayar Pazooki, Mamer","Group Psylux, Neuroacademy and Traumainstitut Luxembourg, Cabinet de Psychologie and de Sciences de la Psychothérapie Khashayar Pazooki, Mamer",LUXEMBOURG
c6cd5779-d02e-4281-ab2d-a5a19e122c02,"Groupe de Support Psychologique de Protection Civile, Mondorf","Groupe de Support Psychologique de Protection Civile, Mondorf",LUXEMBOURG
fe861684-da5e-4eb0-ab9b-7d7e5d25fc71,"Healthcast SA, Luxembourg","Healthcast SA, Luxembourg",LUXEMBOURG
87f46cfc-d89d-46a8-bdc8-a53932549142,"Heilpädagogischer Frühförderungsdienst, Luxemburg","Heilpädagogischer Frühförderungsdienst, Luxemburg",LUXEMBOURG
988554d1-334d-4467-94d9-1b2f15f65609,Hospital Center Luxembourg,Hospital Center Luxembourg,LUXEMBOURG
cf2fc789-1e83-4b99-8e78-e3f8840b6e75,"Human-Computer Interaction Research Group, University of Luxembourg","Human-Computer Interaction Research Group, University of Luxembourg",LUXEMBOURG
33241f50-beef-4f53-9f25-48af1edc3105,"Hôpital Kirchberg, Luxembourg; Laboratoire de recherche en Psychologie clinique","Hôpital Kirchberg, Luxembourg; Laboratoire de recherche en Psychologie clinique",LUXEMBOURG
91c8319e-2c04-4650-b02d-2388a2be0033,"Hôpital Kirchberg, Luxembourg; Service National de Psychiatrie Juvénile","Hôpital Kirchberg, Luxembourg; Service National de Psychiatrie Juvénile",LUXEMBOURG
767c245a-c2bb-46ec-8263-b9ee0afdeb82,"Hôpital Kirchberg, Luxemburg; Forschungseinheit Klinische Psychologie","Hôpital Kirchberg, Luxemburg; Forschungseinheit Klinische Psychologie",LUXEMBOURG
6e44b3a7-c1b9-4027-93a9-4dfa89711757,"ILIAS Laboratory, Dept. of Computer Science and Communication, FSTC, University of Luxembourg, Esch-sur-Alzette","ILIAS Laboratory, Dept. of Computer Science and Communication, FSTC, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
078430fe-2822-49eb-a2f1-3b58b358a151,"Immune Endocrine Epigenetics Research Group, Department of Infection and Immunity, Luxembourg Institute of Health, Esch-sur-Alzette","Immune Endocrine Epigenetics Research Group, Department of Infection and Immunity, Luxembourg Institute of Health, Esch-sur-Alzette",LUXEMBOURG
dcb6321a-561e-490f-9281-7f32879dd586,Institut Pedagogique Luxembourg,Institut Pedagogique Luxembourg,LUXEMBOURG
c6698c8e-8eda-4907-9478-b0c5b83bcbfd,"Institut fir Psychologesch Gesondheetsfërderong, Bertrange","Institut fir Psychologesch Gesondheetsfërderong, Bertrange",LUXEMBOURG
d717a6b0-aa8e-43f6-8035-8be5449242ae,"Institut fir Psychologesch Gesondheetsförderung, Luxemburg","Institut fir Psychologesch Gesondheetsförderung, Luxemburg",LUXEMBOURG
954026f2-b6a0-4ff4-a0ac-86f182c03d3b,"Institute for Health and Behavior, Research Group Self-Regulation and Health, University of Luxembourg, Maison des Sciences Humaines","Institute for Health and Behavior, Research Group Self-Regulation and Health, University of Luxembourg, Maison des Sciences Humaines",LUXEMBOURG
60833ba0-fb43-4776-9562-423c4f4f7802,"Institute for Health and Behavior; Department of Behavioral and Cognitive Sciences; Faculty of Humanities, Education and Social Sciences; University of Luxembourg","Institute for Health and Behavior; Department of Behavioral and Cognitive Sciences; Faculty of Humanities, Education and Social Sciences; University of Luxembourg",LUXEMBOURG
c3c241c2-e9e6-490d-85b7-c19a542cfec4,"Kindertagesstätte, Kleinbettingen","Kindertagesstätte, Kleinbettingen",LUXEMBOURG
0fc343fa-b9fd-4182-b1b8-4b37fb14c6c1,"Kommission der Europäischen Gemeinschaft, Luxemburg","Kommission der Europäischen Gemeinschaft, Luxemburg",LUXEMBOURG
5cd98a49-b49c-45ec-b308-948669af35be,"Laboratoire de Psychologie clinique PCSA, Luxembourg","Laboratoire de Psychologie clinique PCSA, Luxembourg",LUXEMBOURG
adb1255d-bbba-432a-b146-5298fdc22c05,"LetzMath Sarl-s, Esch-sur-Alzette","LetzMath Sarl-s, Esch-sur-Alzette",LUXEMBOURG
484761fe-0c57-4b90-8f31-d65863361377,"Long term care facilites ALA, Pontalize","Long term care facilites ALA, Pontalize",LUXEMBOURG
3e67b510-e59d-4cdc-9edc-f52ec75d8ad8,"Luxembourg Institute of Socio-Economic Research (LISER), Esch-sur-Alzette","Luxembourg Institute of Socio-Economic Research (LISER), Esch-sur-Alzette",LUXEMBOURG
78e2d1a8-cc8e-40de-821e-e4e0fd1ce221,"Luxembourg Ministry of Education, Children and Youth, Luxembourg, Diekirch","Luxembourg Ministry of Education, Children and Youth, Luxembourg, Diekirch",LUXEMBOURG
5df5fe67-ee71-4a5d-87a2-eef34f1d71a3,"Luxembourg School of Religion and Society, Luxembourg","Luxembourg School of Religion and Society, Luxembourg",LUXEMBOURG
7485390d-d80e-4c60-b157-2b38a11da762,"Lycée des Arts et Métiers, Luxemburg; SPOS - Service de psychologie de d'orientation scolaires","Lycée des Arts et Métiers, Luxemburg; SPOS - Service de psychologie de d'orientation scolaires",LUXEMBOURG
a64c9918-04ec-405b-8b07-9fd66795d9df,"Machine Learning Solutions, Luxembourg","Machine Learning Solutions, Luxembourg",LUXEMBOURG
8207597d-03eb-4b75-892e-53fbf0832dd1,"Maison de Soins Op Lamp, Wasserbillig","Maison de Soins Op Lamp, Wasserbillig",LUXEMBOURG
549c512a-e985-4e02-8903-011ede5739a0,"Ministry of Higher Education and Research, Luxembourg","Ministry of Higher Education and Research, Luxembourg",LUXEMBOURG
3eeeb5b5-e6e0-4834-b3b2-d964b3acc40e,"Multisectoral Occupational Health Service, Luxembourg","Multisectoral Occupational Health Service, Luxembourg",LUXEMBOURG
717a8d4b-5c12-478a-8316-6e7eaa5a0c1f,Observatoire National de la Qualité Scolaire,Observatoire National de la Qualité Scolaire,LUXEMBOURG
83db8332-8e7b-400c-b6b7-3aa8661686ea,"Paediatric Clinic, Paediatric Endocrinology and Diabetology (DECCP), Centre Hospitalier de Luxembourg","Paediatric Clinic, Paediatric Endocrinology and Diabetology (DECCP), Centre Hospitalier de Luxembourg",LUXEMBOURG
046460a2-86dc-4702-b331-b5656ec64f14,"Paerd's Atelier A.S.B.L., Merscheid","Paerd's Atelier A.S.B.L., Merscheid",LUXEMBOURG
dd62ce00-b940-4517-a29f-a593299eb994,"Porte des Sciences, Esch-sur-Alzette","Porte des Sciences, Esch-sur-Alzette",LUXEMBOURG
f705c6d0-d319-4f32-9dcc-8574635f35ec,"Professur für Sozial- und Arbeitspsychologie, University of Luxemburg","Professur für Sozial- und Arbeitspsychologie, University of Luxemburg",LUXEMBOURG
a5fe6d27-9e5f-46c8-b59e-eb375c22f940,"Professur für digitales Lernen, University of Luxemburg","Professur für digitales Lernen, University of Luxemburg",LUXEMBOURG
321e0aa0-7154-40c5-b056-e29b78ca184c,"Psychotherapeutische Praxis, Luxemburg","Psychotherapeutische Praxis, Luxemburg",LUXEMBOURG
d448c56d-cda8-455f-af4d-c07830ec0f3f,"RBS-Center fir Altersfroën, Luxemburg","RBS-Center fir Altersfroën, Luxemburg",LUXEMBOURG
21cfd682-64f8-4bd7-a58d-30a26a2f82bb,"Research Group Early Childhood: Education and Care, University of Luxembourg","Research Group Early Childhood: Education and Care, University of Luxembourg",LUXEMBOURG
51e6585b-c81e-4246-91f2-137b59bd38c9,"Research Group Self-Regulation and Health; Institute for Health and Behavior; Department of Behavioral and Cognitive Sciences; Faculty of Humanities, Education and Social Sciences; University of Luxembourg, Esch-sur-Alzette","Research Group Self-Regulation and Health; Institute for Health and Behavior; Department of Behavioral and Cognitive Sciences; Faculty of Humanities, Education and Social Sciences; University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
73a56ac0-63ef-4372-9c52-5f5ec8f15112,"Research Group: Self-Regulation and Health; Department of Behavioral and Cognitive Sciences, University of Luxembourg, Esch-sur-Alzette","Research Group: Self-Regulation and Health; Department of Behavioral and Cognitive Sciences, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
4af74d22-6d83-492e-b902-48736f7311ae,"Research Support Department, University of Luxembourg, Esch-sur-Alzette","Research Support Department, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
e04d8632-0d28-4d57-b382-10102a5b7a65,"Research Unit Education, Culture, Cognition and Society (ECCS), Institute of Applied Educational Sciences, University of Luxembourg, Esch-sur-Alzette","Research Unit Education, Culture, Cognition and Society (ECCS), Institute of Applied Educational Sciences, University of Luxembourg, Esch-sur-Alzette",LUXEMBOURG
cadc0d1b-e2a1-4920-a025-dfb12cbba82a,"Research group Stress, Pain and Pain Modulation; Institute for Health and Behavior; University of Luxembourg","Research group Stress, Pain and Pain Modulation; Institute for Health and Behavior; University of Luxembourg",LUXEMBOURG
3a3e3c70-33ae-46b1-abd7-1e0b39220cb8,"Schule Roude Wee, Beles","Schule Roude Wee, Beles",LUXEMBOURG
f7c25dc5-dec0-417b-bfc9-5f9f64e0e7b5,"Sociéte Luxembourgeoise de Psychologie Adlérienne, Bertrange","Sociéte Luxembourgeoise de Psychologie Adlérienne, Bertrange",LUXEMBOURG
bb0b9766-96a1-42eb-ab50-8a4e0cf8ac9a,"St. Theresa Clinic, Luxembourg; Institute of Health Promotion","St. Theresa Clinic, Luxembourg; Institute of Health Promotion",LUXEMBOURG
f3998218-c312-4913-892a-7f83b34ac069,"Survey and Analysis Department, Technical Assistance Office to the European Commission, Leonardo da Vinci Programme","Survey and Analysis Department, Technical Assistance Office to the European Commission, Leonardo da Vinci Programme",LUXEMBOURG
d02b2459-e4ff-474e-8aa5-df9f6619c0b0,"Trebbipsicologie, Luxembourg and Societé Luxembourgeoise de Psychologie SLP","Trebbipsicologie, Luxembourg and Societé Luxembourgeoise de Psychologie SLP",LUXEMBOURG
4740e9ae-ced1-4581-82cc-4196c82c848e,"University of Luxembourg, Department of Economics and Management","University of Luxembourg, Department of Economics and Management",LUXEMBOURG
6a2d3199-f408-4bc7-8835-44661c9c97d2,"University of Luxembourg, Esch Sur Alzette; Institute for Research and Innovation in Social Work, Social Pedagogy, and Social Welfare (IRISS); Research Unit on Social and Individual Development (INSIDE); Maison des Sciences Humaines","University of Luxembourg, Esch Sur Alzette; Institute for Research and Innovation in Social Work, Social Pedagogy, and Social Welfare (IRISS); Research Unit on Social and Individual Development (INSIDE); Maison des Sciences Humaines",LUXEMBOURG
aeaeb25b-89ec-4f01-84d3-f8a3f0c13326,"University of Luxembourg, Esch-sur-Alzette; Maison des Sciences Humaines; Institute of Cognitive Science and Assessment (COSA)","University of Luxembourg, Esch-sur-Alzette; Maison des Sciences Humaines; Institute of Cognitive Science and Assessment (COSA)",LUXEMBOURG
cebb3c06-3f89-433d-bb87-9b4d7dcfa45b,"University of Luxembourg, Esch-sur-Alzette; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Research Unit Languages, Culture, Media and Identities (LCMI)","University of Luxembourg, Esch-sur-Alzette; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Research Unit Languages, Culture, Media and Identities (LCMI)",LUXEMBOURG
dd817f5c-9865-4cda-aa0d-396920df8312,"University of Luxembourg, Esch-sur-Alzette; Institute of Applied Educational Sciences","University of Luxembourg, Esch-sur-Alzette; Institute of Applied Educational Sciences",LUXEMBOURG
f4538328-cdc1-496c-8d4e-0d1ee2785d2d,"University of Luxembourg, Grevenmacher","University of Luxembourg, Grevenmacher",LUXEMBOURG
e4968e1e-a62a-44be-b022-05d3002bb17e,"University of Luxembourg, Luxembourg-Kirchberg","University of Luxembourg, Luxembourg-Kirchberg",LUXEMBOURG
cc17178b-8019-4260-8bf0-f5c16940faa9,"University of Luxembourg, Luxembourg-Kirchberg; Department of Psychology","University of Luxembourg, Luxembourg-Kirchberg; Department of Psychology",LUXEMBOURG
a34aec15-b1e9-4799-b0be-1b3fdc5eb2f9,University of Luxembourg; Life Sciences Research Unit,University of Luxembourg; Life Sciences Research Unit,LUXEMBOURG
a5d8f8e4-8b14-42bb-9f58-b592d35ce448,"University of Luxembourg, Maison des Sciences Humaines, Luxembourg Center for Educational Testing (LUCET)","University of Luxembourg, Maison des Sciences Humaines, Luxembourg Center for Educational Testing (LUCET)",LUXEMBOURG
7fe67c97-f753-434d-bbd8-efe136faf6be,"University of Luxembourg, PEARL Institute for Research on Socio-Economic Inequality, Luxembourg","University of Luxembourg, PEARL Institute for Research on Socio-Economic Inequality, Luxembourg",LUXEMBOURG
80ebde2b-aef4-4b42-89b1-aad5add6d8b3,"University of Luxembourg, Walfderdange; Research Unit Languages, Culture, Media and Identities (LCMI); Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE)","University of Luxembourg, Walfderdange; Research Unit Languages, Culture, Media and Identities (LCMI); Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE)",LUXEMBOURG
2fe5ec8f-40cb-4ae3-97b7-f617c386a369,"University of Luxembourg, Walferdange; Department of Social Psychology","University of Luxembourg, Walferdange; Department of Social Psychology",LUXEMBOURG
9fd0f40f-828e-4d25-abd8-90c10918aeee,"University of Luxembourg, Walferdange; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Institute of Cognitive Science and Assessment (COSA)","University of Luxembourg, Walferdange; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Institute of Cognitive Science and Assessment (COSA)",LUXEMBOURG
f724d05f-e31b-495b-9424-6fa91fbd8a7b,"University of Luxembourg, Walferdange; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Institute of Teacher Professionalization and Psychology of Education","University of Luxembourg, Walferdange; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Institute of Teacher Professionalization and Psychology of Education",LUXEMBOURG
ac338f54-bffe-4785-8009-22040545ed36,"University of Luxembourg, Walferdange; Research Field Institute of Education and Society; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE)","University of Luxembourg, Walferdange; Research Field Institute of Education and Society; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE)",LUXEMBOURG
0144ba55-7396-4c5b-8c65-27e4015a4ef9,University of Luxembourg; Department of Clinical Psychology and Psychotherapy,University of Luxembourg; Department of Clinical Psychology and Psychotherapy,LUXEMBOURG
15e1ff3f-3f05-47fc-ab03-c958464a41e0,University of Luxembourg; Engineering Design und Methodology,University of Luxembourg; Engineering Design und Methodology,LUXEMBOURG
187f665a-658d-4f82-a028-703b9b492194,"University of Luxembourg; Faculty of Science, Technology and Communication","University of Luxembourg; Faculty of Science, Technology and Communication",LUXEMBOURG
772b4ca0-de1d-4fef-830c-6b1474e52d6b,University of Luxembourg; Institute for Health and Behavior; Laboratory of Neurophysiology and Psychobiology,University of Luxembourg; Institute for Health and Behavior; Laboratory of Neurophysiology and Psychobiology,LUXEMBOURG
3d0b3c3e-f53e-474f-b1ba-aac7a7776292,"University of Luxembourg; Institute of Applied Educational Sciences; Physical Education, Motor Learning and Development","University of Luxembourg; Institute of Applied Educational Sciences; Physical Education, Motor Learning and Development",LUXEMBOURG
317581c5-576d-4906-b298-69445a9bd0fa,University of Luxembourg; Laboratory of Psychobiology and Neurophysiology; Research Unit on Social and Individual Development (INSIDE),University of Luxembourg; Laboratory of Psychobiology and Neurophysiology; Research Unit on Social and Individual Development (INSIDE),LUXEMBOURG
02a23793-a657-4619-9682-dbc108c81639,University of Luxembourg; Luxembourg Center for Systems Biomedicine,University of Luxembourg; Luxembourg Center for Systems Biomedicine,LUXEMBOURG
3dcf703f-089c-46cc-9544-35dca6bab980,"University of Luxembourg, Campus Limpertsberg","University of Luxembourg, Campus Limpertsberg",LUXEMBOURG
acea0a71-40ea-4892-b24f-f758899f1972,"University of Luxembourg, Maison des Sciences Humaines, EPSYLON Laborverbund","University of Luxembourg, Maison des Sciences Humaines, EPSYLON Laborverbund",LUXEMBOURG
197df97d-1324-4dcc-bc7b-46ae73471ace,"University of Luxemburg, Bivange","University of Luxemburg, Bivange",LUXEMBOURG
2bc51ce2-11bb-44fd-af4f-94d62d2d4990,"University of Luxemburg, Dudelange","University of Luxemburg, Dudelange",LUXEMBOURG
f65bd663-22ac-40d2-85a2-69b494c4e257,"University of Luxemburg, Entwicklungs- und Allgemeine Psychologie","University of Luxemburg, Entwicklungs- und Allgemeine Psychologie",LUXEMBOURG
59b4f869-7dfb-41ec-9ecb-bd924ecc43ff,"University of Luxemburg, Peppange","University of Luxemburg, Peppange",LUXEMBOURG
6c68e5cb-374d-4be8-a84e-ccc16c21b44b,Universitätszentrum Luxemburg; Psychologische Abteilung,Universitätszentrum Luxemburg; Psychologische Abteilung,LUXEMBOURG
a5290bcb-dc0e-4a23-8f18-2d77fca65b2a,"University of Luxembourg, Professur Entwicklungspsychologie","University of Luxembourg, Professur Entwicklungspsychologie",LUXEMBOURG
dc144968-a121-4841-902d-ed6c808e343d,"University of Luxembourg, Walferdange; Forschungsgruppe Educational Measruement and Applied Cognitive Science","University of Luxembourg, Walferdange; Forschungsgruppe Educational Measruement and Applied Cognitive Science",LUXEMBOURG
eee10aa0-418c-4b55-9542-282f5d585767,"University of Luxembourg; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Section de Psychologie","University of Luxembourg; Faculty of Language and Literature, Humanities, Arts and Education (FLSHASE); Section de Psychologie",LUXEMBOURG
b50247c6-77de-4f4e-82cc-08bef9b2beba,"Zentrum für Gesundheitsförderung, Fondation Hôpitaux Robert Schuman","Zentrum für Gesundheitsförderung, Fondation Hôpitaux Robert Schuman",LUXEMBOURG
88fe7ab6-d80d-4edb-b59e-7a36869d973e,"ZithaGesondheetsZentrum, Luxembourg","ZithaGesondheetsZentrum, Luxembourg",LUXEMBOURG
c4e9a5bf-5ca1-40e1-87a7-fab5f1aaa910,"ZithaKlinik, Luxembourg; Department of Neurology","ZithaKlinik, Luxembourg; Department of Neurology",LUXEMBOURG
90dcf99a-716b-4138-bf20-a167bb30a2df,risflecting ©,risflecting ©,LUXEMBOURG
